Time - Plot 0	Amplitude - Plot 0	
17900,1	1,54557	
18000,1	1,55313	
18000,1	1,553	
18100,2	1,56047	
18200,2	1,56741	
18200,2	1,56736	
18300	1,57415	
18300	1,57402	
18400	1,58061	
18500,1	1,58701	
18500,1	1,58682	
18600,1	1,59299	
18600,1	1,59287	
18700,1	1,59877	
18800,1	1,60458	
18800,2	1,60431	
18900,2	1,60999	
18900,2	1,6098	
19000	1,61518	
19100	1,62035	
19100	1,62047	
19200,1	1,62528	
19200,1	1,62516	
19300,1	1,63018	
19400,1	1,63485	
19400,1	1,63477	
19500,1	1,63931	
19500,1	1,63934	
19600,2	1,64368	
19700,2	1,64779	
19700,2	1,64789	
19800	1,65199	
19800	1,65212	
19900,1	1,65593	
20000,1	1,66	
20000,1	1,65994	
20100,1	1,6635	
20100,1	1,66351	
20200,1	1,66715	
20300,1	1,67071	
20300,2	1,67074	
20400,2	1,67418	
20400,2	1,67433	
20500,2	1,67749	
20600	1,68083	
20600	1,68067	
20700,1	1,68384	
20700,1	1,68388	
20800,1	1,68693	
20900,1	1,68996	
20900,1	1,69003	
21000,1	1,69276	
21000,9	1,69214	
21100,2	1,69571	
21200,2	1,6982	
21200,2	1,69841	
21300,2	1,70096	
21400,1	1,70369	
21400	1,70355	
21500,1	1,70611	
21500,1	1,70609	
21600,1	1,70848	
21700,1	1,71081	
21700,1	1,71092	
21800,1	1,71316	
21800,1	1,71324	
21900,2	1,71554	
22000,2	1,71764	
22000,2	1,71784	
22100	1,71973	
22100	1,71976	
22200,1	1,72187	
22300,1	1,72392	
22300,1	1,72388	
22400,1	1,7259	
22400,1	1,72579	
22500,1	1,72781	
22500,1	1,72786	
22600,1	1,7297	
22700,2	1,7316	
