Time - Plot 0	Amplitude - Plot 0	
9200,04	0,457917	
9300,04	0,471287	
9300,06	0,471452	
9400,07	0,485303	
9400,09	0,485468	
9500,1	0,499911	
9600,13	0,514977	
9600,12	0,515189	
9699,96	0,530788	
9699,97	0,530947	
9800	0,547241	
9900,01	0,564302	
9900,02	0,564574	
10000	0,582249	
10000,1	0,582468	
10100,1	0,600865	
10200,1	0,620125	
10200,1	0,620432	
10300,1	0,640345	
10300,1	0,640641	
10400,1	0,661296	
10500	0,682829	
10500	0,683233	
10600	0,70543	
10600	0,70579	
10700	0,728795	
10800	0,752644	
10800	0,753028	
10900,1	0,777475	
10900,1	0,777886	
11000,1	0,803134	
11100,1	0,828677	
11100,1	0,829087	
11200,1	0,855001	
11200,1	0,85542	
11300	0,881754	
11400	0,9078	
11400	0,908249	
11500	0,934103	
11500	0,934498	
11600,1	0,960055	
11700,1	0,984575	
11700,1	0,984961	
11800,1	1,00825	
11800,1	1,0085	
11900,1	1,03048	
12000,2	1,0505	
12000,1	1,05063	
12100	1,06838	
12100	1,06848	
12200	1,08363	
12300,1	1,09604	
12300,1	1,09604	
12400,1	1,10539	
12454,7	1,09649	
12500,1	1,11164	
12600,1	1,11467	
12600,1	1,11456	
12700,1	1,11435	
12800	1,11114	
12800	1,11111	
12900	1,10495	
12900	1,10497	
13000	1,09605	
13100	1,08497	
13100,1	1,08501	
13200,1	1,07172	
13200,1	1,07189	
13300,1	1,05683	
13400,1	1,0404	
13400,1	1,04066	
13500,1	1,02293	
13500,2	1,02321	
13600	1,00455	
13700	0,985398	
13700	0,985852	
13800	0,966013	
13800	0,96642	
13900,1	0,946329	
14000,1	0,926421	
14000,1	0,926907	
14100,1	0,906785	
14100,1	0,907293	
14200,1	0,887219	
14300,2	0,867679	
14300,2	0,86825	
14400	0,848801	
14400	0,849275	
14500	0,830138	
14600	0,811671	
14600,1	0,812189	
14700,1	0,793925	
14700,1	0,794306	
14800,1	0,776838	
14900,1	0,759591	
14900,1	0,759924	
15000,2	0,743233	
15000,1	0,743555	
15100,2	0,727509	
15200	0,711846	
15200	0,71215	
15300	0,696916	
15300	0,697208	
15400,1	0,682639	
15500,1	0,668437	
15500,1	0,668626	
15600,1	0,654878	
15600,1	0,655083	
15700,1	0,641884	
15800,2	0,629066	
15800,2	0,629203	
15900	0,616839	
15903,8	0,616301	
16000	0,605071	
16100	0,593471	
16100,1	0,593621	
16200,1	0,582387	
16300,1	0,571604	
16300,1	0,571806	
16400,1	0,561298	
16400,1	0,561412	
16500,1	0,551297	
16600,2	0,541544	
16600,2	0,541717	
16700	0,532213	
16700	0,532385	
16800	0,523167	
16900,1	0,514359	
16900,1	0,514441	
17000,1	0,505833	
17000,1	0,50593	
17100,1	0,497582	
17200,1	0,489528	
17200,1	0,489644	
17300,2	0,481837	
17300,2	0,481878	
17400,2	0,474368	
17500	0,467054	
17500	0,467161	
17600	0,460024	
17600,1	0,46007	
17700,1	0,453151	
17800,1	0,446517	
17800,1	0,446568	
17900,1	0,440057	
17900,1	0,4401	
18000,1	0,43375	
18100,2	0,427694	
18100,2	0,427758	
18200,2	0,42179	
18200,2	0,421782	
18300	0,416045	
18400,1	0,410443	
18400,1	0,410476	
18500,1	0,405009	
18500,1	0,405019	
18600,1	0,399673	
18700,1	0,394543	
18700,1	0,394606	
18800,1	0,38949	
18800,2	0,389542	
18900,2	0,384604	
19000	0,379842	
19000	0,379869	
19100	0,375191	
19100	0,375226	
19200,1	0,370653	
19300,1	0,366227	
19300,1	0,366241	
19400,1	0,361907	
19400,1	0,361949	
19500,1	0,35771	
19600,2	0,353568	
19600,2	0,353677	
19700,2	0,349614	
19700,2	0,349608	
19800	0,345705	
19900,1	0,341884	
19900,1	0,341871	
20000,1	0,338201	
20000,1	0,338149	
20100,1	0,334528	
20200,1	0,330913	
20200,1	0,33097	
20300,1	0,327492	
20300,2	0,327499	
20400,2	0,324042	
20500,2	0,320707	
20500,2	0,320733	
20600	0,317476	
20600	0,317507	
20700,1	0,314267	
20800,1	0,311161	
20800,1	0,311178	
20900,1	0,308116	
21000,1	0,305176	
21000,1	0,305165	
21100,2	0,302221	
21100,2	0,302197	
21200,2	0,29936	
21300,2	0,296533	
21300,2	0,296527	
21400	0,293745	
21400,1	0,293751	
21500,1	0,291068	
21600,1	0,288408	
21600,1	0,288432	
21700,1	0,285807	
21700,1	0,285873	
21800,1	0,283263	
21900,2	0,280799	
21900,2	0,280793	
22000,2	0,27839	
22000,2	0,278351	
22100	0,275942	
22200	0,273587	
22200	0,27357	
22300,1	0,271291	
22300,1	0,27126	
22400,1	0,268965	
22500,1	0,266741	
22500,1	0,266775	
22600,1	0,264508	
22600,2	0,264517	
22700,2	0,262387	
